"","business_id","open","review_count","longitude","latitude","stars","attributes.PriceRange","attributes.Ambience.romantic","attributes.Ambience.intimate","attributes.Ambience.touristy","attributes.Ambience.hipster","attributes.Ambience.divey","attributes.Ambience.classy","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.casual","metroArea"
"365","kaIue7GRCmkPzDeHDBTttQ",TRUE,145,-112.073568999767,33.4640982988196,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"366","eSWEZVcsKBb3JDe3EfUR9w",FALSE,4,-112.0739138,33.4564905,2.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"367","j8nyAaN_w5t6wYv-ni23sg",FALSE,79,-112.070061,33.443864,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"368","5XIvwfbIa-vuFEkkeCQ6kQ",TRUE,10,-112.0703479,33.4450348,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"369","xfXGTr2gLqucMDu6fVymTw",TRUE,5,-112.072092,33.47066,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"370","VsO_rhXi5lgbaGxNwoEZsQ",FALSE,90,-112.0686108,33.4577071,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"371","Y293fHh5SZ0_9BZm4M6BCg",FALSE,58,-112.0722653,33.4492272,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"372","IceZ4BtTz76eppjNWm-c6A",FALSE,60,-112.086757,33.4549264,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"373","QsvRjgQacMMFf8dit7qqDw",TRUE,6,-112.0736473,33.4392182,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"374","PFO7RF1xz4ZBuaq46KsLpA",TRUE,3,-112.0739372,33.4739709,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"375","6HYAWv1hVAt-lQ6RPtjldw",FALSE,4,-112.069182,33.452718,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"376","CgHAyABNgzVYOv0-IjZ7yA",FALSE,6,-112.073907,33.4575774,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"377","LXhL5X3edNRy7epku6UAEw",FALSE,7,-112.0706,33.44742,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"378","m0lYHy3TdSXc7FvOSf6ihA",TRUE,3,-112.074127,33.448333,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"379","-lOSaCuBRAvX5JBifx-EMw",TRUE,93,-112.0693177,33.4527955,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"380","XI-_Y2XRw03mozGx0Z90Gw",FALSE,23,-112.0740069,33.4492227,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"381","qsWxbgQwuomXvMseg23DGg",TRUE,77,-112.0691194,33.4526031,2.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"382","DlCtdbceo4YNSI53cCL2lg",TRUE,189,-112.074153,33.46425,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"383","kR5i58Pcse1FD9tk-yYLlA",TRUE,21,-112.066333,33.450875,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"384","2I666dqzs1XB6xigIKa9bA",TRUE,53,-112.07480205159,33.4484248169655,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"385","yExYqENb4F6qH6kJxTOaSQ",FALSE,19,-112.069320678711,33.4456825256348,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"386","DaTYEiYkO-ioG9ZyJrCxpQ",TRUE,10,-112.0657286,33.4657117,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"387","pd13qgNj1y40zVj4xkfQJA",TRUE,3,-112.074821,33.470242,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"388","Li5LOL873Ep8HoPRML18sw",TRUE,91,-112.0712152,33.465729,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"389","9BH18avE46LlHMvJn67MaA",TRUE,50,-112.0740511,33.4499524,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"390","trAvQPp7gps0Btk-2AmLpw",TRUE,109,-112.081565,33.465499,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"391","Pxbs4p0gzg_NS8yrrz2rCA",TRUE,4,-112.0693184,33.4657177,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"392","dgOqz4wODimYiQJcE8Uvdg",TRUE,4,-112.07066,33.4554479,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"393","s6zzKc7UvwDRxn-BFlhiTg",TRUE,4,-112.0693177,33.4527955,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"394","4WcxnNv_lzCIG2eb8O5Mlg",FALSE,7,-112.073577,33.44455,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"395","hbzuaYz09idmEO7batzt1w",TRUE,4,-112.0736819,33.4691649,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"396","424HyHMwienlGfTp9Bj9BA",TRUE,3,-112.0739967,33.4581539,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"397","tK91rSBc8SWa3XEQwe8D4A",TRUE,8,-112.0740238,33.4558893,2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"398","lW8-lFQ-mwG-Wl6iUKoT6g",TRUE,4,-112.0772,33.449188,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"399","gkv2XvXpFgiq4Bb2XK7YmQ",TRUE,86,-112.07107588649,33.446885057319,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"400","If2DUhmWIvlu2JFc_rR-Bw",TRUE,22,-112.074127,33.448333,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"401","xH5axHFadmc7Veutt376TA",TRUE,14,-112.0654701,33.4655868,1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"402","2bZk38_vJCkAVI0f2TeqZQ",TRUE,11,-112.0677048,33.4586534,4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"403","F6BedoYgbAQHqwKX9F0zDQ",TRUE,56,-112.0702972,33.449682,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"404","Vvh2Hd4SsZjEEfKLNKAEWw",TRUE,10,-112.0738063,33.4793076,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"405","sInUSy63Oh455uWs9p9OqQ",TRUE,6,-112.074398,33.477111,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"406","x8WoC_7WHzXNmt6J13Nbvw",FALSE,4,-112.072914,33.477594,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"407","nvrdAXTmWV_wsyQguO3acw",TRUE,3,-112.074811,33.472129,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"408","QC3osgPdEl_TEZA2CtNeQw",TRUE,5,-112.0669197,33.4670273,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"409","wki-Qlp3OWgH0XtZ-Jz_WQ",TRUE,35,-112.072706876078,33.4483756751795,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"410","OoHWabV-ym7_HWlHeXTsVA",TRUE,49,-112.074206,33.479508,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"411","HFT3DqcWXrWaxbLFgI1jjg",TRUE,3,-112.0734504,33.4759172,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"412","JIV4LF8KE8pAUnU28QAhIw",TRUE,46,-112.068594,33.451853,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"413","NdHDqKjNyeocNRShjUPyZQ",TRUE,29,-112.0736833,33.4794304,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"414","oSKT5oZX1NWYaHwOWL5lag",TRUE,40,-112.0736133,33.4793963,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"415","QAe9UHKsxPdXQovBpaznMQ",FALSE,15,-112.0736968,33.476644,2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"416","q1nDSpmV-FdTBNj6UuZvTg",TRUE,191,-112.073953896761,33.4795816987753,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"417","muCl5p-9ut1sY0aKeUeRhw",FALSE,189,-112.074725,33.463172,3.5,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"PHOENIX"
"418","oCA2OZcd_Jo_ggVmUx3WVw",TRUE,299,-112.07211772211,33.444801984944,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"419","eK6KGMKqU_4nB9RdayZD7Q",TRUE,22,-112.0657857,33.4423368,2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"420","6apEKjkj5j1W1sS1dSwWyA",TRUE,10,-112.070571,33.440699,4.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"421","uFJwKlHL6HyHSJmORO8-5w",TRUE,118,-112.071211,33.4459,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"422","jYsa5qLFZxhVtwDHZMW-SA",TRUE,16,-112.066857,33.454997,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"423","jn3OgTqiQIFymRA9U0PTfQ",TRUE,6,-112.066662,33.444799,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"424","1-1VcGTL3GyCqUpXZLFTZA",TRUE,73,-112.06625,33.445956,3.5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"425","YRJKTPc7Tkz1cbjGHmOHuw",TRUE,29,-112.06822,33.458481,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"426","dNEAXZDrZ3TtK4d7Pl2Ydg",TRUE,15,-112.0721,33.448586,4.5,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"427","uaAMGh8gMoJD4nLFzNsM-A",TRUE,13,-112.074127,33.448333,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"428","JR95uaM82xBUIZ-kQ785iA",TRUE,51,-112.0660026,33.4493603,4.5,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"429","odhXwWaYZvD_icIN6f_DbA",TRUE,75,-112.0740241,33.4574932,3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"430","MwmXm48K2g2oTRe7XmssFw",TRUE,171,-112.0672856,33.4484279,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"431","KXt0Iky3ybeLsbY9KC6GSA",TRUE,4,-112.040398,33.477057,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"432","avPNEqlXgyBvTXjb-ujQFA",TRUE,4,-112.0469586,33.4794961,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"433","ldIxXmxD3Cku0vODGYb9dQ",TRUE,7,-112.0469586,33.4794961,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"434","tGy3GH47a4UdkJ0KsUPzYA",TRUE,4,-112.060172,33.4657212,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"435","CAD0tKIttOTTgT7TMJa-lQ",TRUE,31,-112.058792114258,33.4643058776855,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"436","GiElN3AF8N4ZpfH6PNRjdg",TRUE,11,-111.9292992,33.4949419,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"437","hWhVP-28LYP3llaMlAJ_JA",TRUE,129,-112.032374,33.466442,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"438","c6sTwXAwIAgf2YQtA4ZWHg",TRUE,22,-112.0355262,33.4657958,4,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"439","ps4-uXHymYSa6tjxLVZ-wg",TRUE,8,-112.0478328,33.4525847,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"440","ixTr1qXUFGTzyaZUuCDDvg",TRUE,20,-112.063511,33.465411,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"441","gZJmtLYGNLoAFU82XjJ75g",TRUE,5,-112.0443191,33.4656583,3.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"442","ZoQAOnEFnyHjSpomtfqesA",FALSE,82,-112.0653186,33.4702022,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"443","BSGcS1EWEkGP2LS1nOZGPA",TRUE,14,-112.059237,33.4512537,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"444","2ACllAGN__ceWI3VS6vDSQ",TRUE,4,-112.0571849,33.4657559,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"445","35fKolVRrf2ulODyHw04cQ",TRUE,6,-112.0654983,33.5032209,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"446","zbfpbo1Soi41YUI9TxdwxA",TRUE,5,-112.0466072,33.4656263,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"447","apCfJVnRyaw6oVUBKujpUQ",TRUE,147,-112.055957,33.45107,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"448","ykfTh6HI219NoMsWBxulxw",TRUE,77,-112.05026,33.466043,3.5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"449","McdTNj-TUMOlfkHwQWs4rg",TRUE,3,-112.0476524,33.4737197,4.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"450","ypj60fU8wsiOkMjxayBgGg",TRUE,5,-112.047216,33.475533,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"451","BXKhaF0EeDnycbqgKzDuJQ",TRUE,4,-112.0407171,33.4775443,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"452","JTiqc8D0MJpYbnObHuNA9w",FALSE,3,-112.064401,33.463512,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"453","F3L3UuWJUez6ybJr4y5Agw",TRUE,13,-112.0561619,33.458783,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"454","fAJvlRFhdYJlMyG-CA4ErQ",TRUE,15,-112.0565185,33.4730967,4.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"455","I117Heo3s28G07z-NGZXbg",TRUE,6,-112.0740373,33.4483771,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"456","tb24fvNJfHhyKEXkKn12Xw",TRUE,196,-112.0610433,33.4588282,4.5,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"457","0VpsHbGLHDVKIKAi0ZliyQ",TRUE,13,-112.0445595,33.4659055,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"458","q9B1h5eGBvHjQLF10puUkQ",TRUE,18,-112.065435,33.476375,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"459","k7xAg1QhK_8wze3BYWglRQ",TRUE,3,-112.057192,33.463111,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"460","aOtx6bMU5M-Q_cNxhB0wYw",TRUE,8,-111.9971322,33.2959935,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"461","VXIkI9_EbDbYHeO9IzKjJg",TRUE,125,-112.0462108,33.4596905,4.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"462","M-4pyUDq6jWwDvvoQTIS-A",TRUE,6,-112.065521,33.472694,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"463","OceUtK4lKAziifRdkRh4Dg",TRUE,18,-112.0474247,33.4746738,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"464","5CfsPNHmj7J8l1qXk-USsw",TRUE,4,-112.0437806,33.4657647,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"465","Dj3i6a_vboALYTRKTmBABQ",TRUE,71,-112.0431543,33.4657642,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"466","VKxn7zmp8nOYT-ZHFZTjgA",TRUE,14,-112.04693,33.470126,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"467","Xobu8FzHN0KUm5Lw3swypA",TRUE,59,-112.052224,33.4654529,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"468","xWcTt1L4vQC_QkPfPBVlCw",TRUE,20,-112.0709232,33.5090487,3.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"469","ALp3FDuMkMxiBfF4mKewUw",TRUE,3,-112.0649917,33.4764749,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"470","K4yExVqUtW2sRE4grXU8Zw",TRUE,5,-112.0644782,33.4925021,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"471","rbiRLiFTG098z9JaK3Nshw",TRUE,53,-112.0506694,33.4659637,4.5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"472","cgNIBHS2mLdbTRiodAT6EQ",TRUE,65,-112.064755,33.459347,3.5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"473","SZvYxcvYYVRue9MXcEDjsA",TRUE,21,-112.065371,33.470783,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"PHOENIX"
"474","YCqnzEOEwo2_mlDOy7Sahw",TRUE,8,-112.0648876,33.4657047,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
"475","5-X03Zc0nN7U5eoe8uFUdw",FALSE,175,-112.0650649,33.4712477,4,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHOENIX"
"476","uvQoMkdnjs5roWgFa2QISQ",TRUE,3,-112.021825,33.4659655,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHOENIX"
